Quantity,UnitPrice,ItemsInCart,TotalPrice,Target,Year,Month,Day,Product_Desk,Product_Laptop,Product_Monitor,Product_Phone,Product_Printer,Product_Tablet,PaymentMethod_Credit Card,PaymentMethod_Debit Card,PaymentMethod_Gift Card,PaymentMethod_Online,OrderStatus_Delivered,OrderStatus_Pending,OrderStatus_Returned,OrderStatus_Shipped,CouponCode_SAVE10,CouponCode_WINTER15,ReferralSource_Facebook,ReferralSource_Google,ReferralSource_Instagram,ReferralSource_Referral
1,355.09,5,355.09,1.0,2023,12,20,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False
1,392.61,4,392.61,1.0,2023,2,26,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2,552.63,7,1105.26,0.0,2024,8,31,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False
3,305.16,8,915.48,1.0,2025,3,7,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
5,634.0,8,3170.0,0.0,2024,6,20,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
5,464.74,7,2323.7,0.0,2023,1,20,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
1,123.28,3,123.28,0.0,2024,7,9,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False
5,209.2,6,1046.0,0.0,2023,8,21,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
2,441.54,2,883.08,0.0,2024,4,23,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False
4,255.86,7,1023.44,0.0,2023,6,17,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
2,125.23,3,250.46,1.0,2024,9,19,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,38.11,6,190.55,1.0,2023,8,17,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
4,276.32,5,1105.28,0.0,2023,4,24,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False
3,475.69,3,1427.07,1.0,2024,1,8,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
1,372.8,6,372.8,1.0,2023,3,12,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False
2,63.21,4,126.42,1.0,2025,6,30,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False
1,634.94,5,634.94,1.0,2023,3,20,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
4,234.45,9,937.8,1.0,2023,5,6,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False
1,356.81,1,356.81,0.0,2023,10,13,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,True,False
4,209.99,8,839.96,0.0,2023,3,19,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
3,659.88,3,1979.64,1.0,2023,3,16,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
2,531.49,7,1062.98,0.0,2023,10,14,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
1,684.65,1,684.65,0.0,2024,11,24,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
4,408.36,4,1633.44,1.0,2023,10,16,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
5,190.11,7,950.5500000000001,0.0,2024,7,22,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False
3,646.79,5,1940.37,1.0,2023,8,17,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2,337.32,4,674.64,1.0,2024,12,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
4,38.28,4,153.12,1.0,2024,6,8,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False
3,501.82,4,1505.46,1.0,2025,3,1,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
2,552.83,3,1105.66,1.0,2024,6,24,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
3,498.66,6,1495.98,1.0,2025,2,16,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,507.94,9,2539.7,1.0,2023,2,16,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
3,571.53,6,1714.59,0.0,2025,5,12,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False
4,302.65,8,1210.6,1.0,2023,2,20,True,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True
2,608.04,4,1216.08,1.0,2023,1,29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
4,534.57,6,2138.28,0.0,2023,8,13,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
3,301.55,5,904.6500000000001,0.0,2024,5,29,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False
1,11.39,6,11.39,1.0,2023,10,16,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
2,224.37,3,448.74,0.0,2025,3,11,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True
5,315.57,6,1577.85,0.0,2024,1,8,False,False,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False
3,324.47,4,973.4100000000001,0.0,2023,7,31,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
2,331.42,6,662.84,0.0,2023,4,8,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False
1,525.43,2,525.43,1.0,2024,12,23,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
4,518.4,7,2073.6,0.0,2023,8,28,False,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False
2,213.83,2,427.66,1.0,2023,8,13,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,70.24,4,70.24,1.0,2024,9,8,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
5,518.55,6,2592.75,1.0,2023,1,8,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
2,184.6,7,369.2,0.0,2024,3,13,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False
5,389.22,7,1946.1,1.0,2024,8,17,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
1,107.04,6,107.04,1.0,2024,6,20,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False
2,662.53,5,1325.06,1.0,2024,3,4,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False
2,436.84,2,873.68,0.0,2023,7,13,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False,False,True,False
4,262.52,4,1050.08,1.0,2024,8,22,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
